transaction_id,customer_id,transaction_amount,transaction_timestamp,region,state,customer_category,account_balance
208,3f2337af-a463-4d2e-af4e-4decf462e5ea,4954.74,2023-06-07 21:07:08,South America,Mexico,Low-Profile,3942.99
209,5b6fb756-e365-4d95-8f24-175050195b08,1517.6,2023-01-08 15:49:09,Europe,UK,High-Profile,80071.47
210,d53c067f-92fa-4b8d-aae5-981875f9d037,1432.14,2023-05-21 05:15:37,North America,Canada,Medium-Profile,8812.29
211,ff138453-50e4-4ac9-a2d8-37782b3f49b1,8767.78,2022-08-02 06:44:18,Europe,Germany,Medium-Profile,7682.41
212,db597413-c236-420a-ad9d-faeb813bd9b8,3788.84,2023-01-31 03:14:01,Europe,Ireland,Low-Profile,3986.48
213,4b5bf7b6-d8d1-40c5-998b-76d6e76e3377,1500.02,2023-07-03 11:13:42,Africa,Ghana,High-Profile,74803.29
214,21892154-b98b-46c5-831c-7ab7b90aa5d5,6411.84,2023-06-20 15:32:12,Africa,Ghana,Medium-Profile,6259.0
215,069bfcbd-f915-4139-8055-c82559005cbe,3457.61,2022-08-07 06:20:15,Africa,South Africa,Medium-Profile,6712.62
216,21a6cbaa-94cc-4c2d-9040-ec12f0ab5f00,2274.28,2022-11-14 04:46:49,Africa,Kenya,Medium-Profile,9736.42
217,76afc272-8546-4c6c-82b6-bf34603f2ece,1534.36,2022-09-17 11:37:29,Europe,Ireland,Medium-Profile,5503.97
218,05b8c5ec-0d40-43dc-9515-cdad617fc77d,2560.9,2023-03-10 10:49:56,North America,Canada,Low-Profile,4660.59
219,e8a8e843-4362-419e-a8d4-847fcef26a83,5651.77,2023-07-14 06:32:56,North America,USA,High-Profile,73651.48
220,98f8ce25-af5f-4139-8cc1-79983ae5aad8,1526.24,2022-08-17 01:54:06,North America,USA,Medium-Profile,5344.61
221,3188a7df-6996-48df-9688-a1cfb7c67528,774.13,2023-06-12 22:13:41,South America,Brazil,High-Profile,93301.17
222,4e1987fb-2d9e-4b10-a77b-8b79489bec10,4508.94,2023-03-06 20:43:24,South America,Mexico,High-Profile,24896.85
223,8bc2d173-ea81-4c75-af39-a06e89b03a82,1864.02,2023-03-03 17:53:34,Africa,Nigeria,High-Profile,88290.67
224,3b997bcc-964a-4a28-9a88-8602e20311b4,5188.86,2023-05-06 15:12:41,North America,USA,High-Profile,44137.51
225,c2d71a09-5acd-43d2-9f88-9313dc370652,7442.75,2023-01-05 23:19:41,South America,Brazil,High-Profile,10416.88
226,aa90def5-b57a-4215-bed5-7f2232980a57,3335.66,2022-11-11 03:50:27,Africa,Ghana,High-Profile,87716.63
227,5786b941-206e-4d58-b6c5-6af4d2aa39bd,9229.68,2022-12-20 23:19:38,Africa,South Africa,Low-Profile,3687.51
228,5ae92265-c685-4998-8dc2-3edb8c77ed0d,4522.73,2023-01-30 09:14:34,Africa,Kenya,Low-Profile,704.29
229,4a700e02-8bf5-467a-b6be-694445d5d1e7,1764.69,2023-03-27 15:21:58,Africa,Ghana,Medium-Profile,5169.4
230,ceaaf422-50a2-46cc-936a-1f5976d3f60e,3115.42,2023-06-26 00:56:07,Europe,Sweden,Low-Profile,3161.32
231,b8069108-158e-4f3c-aceb-f0ff691b526f,131.93,2022-07-19 18:29:46,Europe,UK,Low-Profile,4877.71
232,ce47bdab-18b8-4e10-95df-156f2c9e6b7a,4590.43,2023-01-20 04:41:41,North America,Canada,Medium-Profile,5426.75
233,3c417685-2b38-4f12-88d7-27f8095a5cde,9968.75,2022-10-06 15:38:05,Europe,Sweden,High-Profile,37894.32
234,907bf443-511f-40bc-96fa-2106d65913ee,3973.78,2023-04-29 09:08:24,Africa,Kenya,Low-Profile,1746.93
235,209a553a-d967-478a-be96-b2ff43276e14,4682.85,2023-01-19 05:03:37,Europe,UK,High-Profile,52486.03
236,4851aaa0-196d-407c-a9a0-297e6901f1eb,5648.85,2023-06-09 22:48:44,South America,Mexico,Medium-Profile,8570.3
237,d1581b79-3228-4c46-9a5e-79116da9aa8c,5276.95,2022-11-25 05:29:27,South America,Brazil,High-Profile,46068.68
238,b4105fe7-2c4d-476d-b591-f53eabffb755,5596.84,2023-01-08 07:08:40,Africa,Ghana,High-Profile,40092.65
239,725e9e21-e8a0-45e8-818e-3e61cac4074a,755.96,2022-08-30 11:18:03,Africa,Ghana,Medium-Profile,6353.72
240,098fb0ee-7037-40e3-991a-f2a7313f407c,6440.35,2023-01-21 02:51:02,North America,USA,Low-Profile,4894.66
241,40595751-c258-4fb8-a892-2b8b7fc53623,8398.05,2023-02-08 21:31:34,Africa,Nigeria,High-Profile,59655.03
242,9da4d9bf-0d3b-478e-8370-1e17d9ad8d61,2539.63,2023-04-14 12:05:08,Africa,Kenya,Low-Profile,98.55
243,7a129612-9c30-4063-bca7-486dd26e583f,1041.98,2023-04-10 14:03:24,Africa,Nigeria,Low-Profile,4437.3
244,5e46f7d6-d0f8-4850-a29c-107192090984,5567.66,2022-07-20 16:21:31,North America,Canada,Low-Profile,1215.86
245,4729e294-fea5-4c92-bfb8-c46caac96245,7222.95,2023-03-02 16:16:26,North America,Canada,Low-Profile,4813.25
246,4439e361-ef7b-46bb-9ce3-1de13ca30c29,9444.15,2023-03-15 01:09:52,South America,Mexico,Medium-Profile,6465.74
247,d5303ad1-30a0-42c7-9358-fed94bab4f30,8963.46,2023-05-25 00:34:18,Africa,South Africa,Low-Profile,3679.52
248,62e2796d-344e-4726-8513-7561a0b21fb9,8481.43,2022-12-13 08:27:59,North America,USA,Low-Profile,2915.21
249,cfa14fa4-c461-4950-9e10-c1f3803ae006,4214.82,2023-01-31 20:20:06,South America,Mexico,Low-Profile,3123.81
250,c6bc4fd3-0081-4cd9-8dd9-681724882632,3359.32,2022-08-20 22:48:54,Africa,South Africa,Low-Profile,2951.47
251,c57c1c65-217b-44db-8b96-72f00e11e4e2,2681.37,2022-08-31 20:38:18,Europe,UK,Medium-Profile,8869.17
252,ccdbebdc-e8ad-4105-9547-1e97d106b6d3,3628.22,2023-02-21 22:50:42,Europe,Ireland,Low-Profile,4742.27
253,66bb0485-98ee-4ac3-ad4a-76d7051513b0,7636.29,2023-03-21 07:38:38,North America,USA,Medium-Profile,7828.88
254,d0837268-1539-4f97-9bdc-61997d85f147,9853.69,2023-01-27 06:15:29,Africa,Ghana,High-Profile,53630.05
255,b424cfe8-4957-4e78-b4c0-e13af08831ea,5125.06,2023-01-21 11:31:54,Europe,Ireland,Medium-Profile,8167.39
256,541100d5-6d56-4aad-9c9f-86da28074c94,2579.62,2023-04-26 16:26:56,South America,Brazil,Low-Profile,2108.52
257,a4e8ace5-5579-472f-b655-feaa559abebd,1323.63,2022-08-31 03:49:02,Europe,UK,Medium-Profile,6361.54
258,ced223e5-110e-4539-bd10-26ca2f9498c3,184.89,2023-02-22 10:31:12,South America,Brazil,High-Profile,83354.9
259,e6bed52c-8a59-41e5-977e-1c7120d3458f,4981.41,2022-09-30 06:09:03,South America,Mexico,High-Profile,68627.83
260,c9f2010e-8e99-4a17-88b2-ee33529c2eb8,8297.59,2023-03-06 14:58:15,Africa,Nigeria,Medium-Profile,5700.09
261,5dad4681-660a-4d58-a090-1d3966e1e1ec,2637.57,2023-07-08 20:32:18,Africa,South Africa,Low-Profile,2987.07
262,1ed4f10a-5a4c-4374-9662-d16c56198c06,6005.57,2023-07-10 06:07:26,Europe,UK,Low-Profile,2866.47
263,4f4170fb-2a1d-4b9f-a707-6ac180717fc3,8381.23,2023-05-04 17:52:34,Europe,Ireland,Medium-Profile,7594.59
264,04e3dda9-cf11-4e75-b641-bc6afd5d1ea2,470.61,2022-08-03 20:31:47,North America,Canada,Low-Profile,921.85
265,cdcd0b0c-e088-40b2-97fd-ef70373e584a,904.28,2022-08-30 15:15:48,Africa,South Africa,High-Profile,45036.61
266,43ec61c7-5053-410a-8f1c-b2f2d211ed33,2887.65,2022-08-28 14:57:48,North America,Canada,High-Profile,74937.96
267,19cca4b9-432f-42bd-a485-32cfde9d73f1,6104.44,2023-06-01 01:34:03,South America,Brazil,Low-Profile,3318.36
268,1bbac667-5c53-4aea-ac48-56029532f133,9368.36,2022-10-13 08:14:24,Europe,Ireland,High-Profile,34292.01
269,bbf4d0c8-87e0-4cc5-9c23-f74202570430,5398.89,2022-10-09 22:21:01,Africa,Kenya,Low-Profile,4232.04
270,2cde2ac5-41db-4e3b-a20e-76f0f9e8bd1f,9552.41,2023-05-31 22:12:31,Africa,South Africa,High-Profile,79382.1
271,762635b3-dd39-487c-9bcc-6bf6a230d15c,1066.88,2022-08-27 06:01:29,Europe,Ireland,High-Profile,47151.42
272,f3b845c3-2f0e-486b-95f0-7009652926da,7049.55,2023-05-10 12:37:50,North America,Canada,High-Profile,32176.18
273,c038c474-7510-4ef6-a132-66d62de686ee,8191.2,2022-11-09 02:53:02,Europe,Ireland,Low-Profile,1360.73
274,59620a05-4bcb-48de-8075-5f37544823d9,5902.72,2022-11-07 09:37:53,Africa,Nigeria,Low-Profile,4586.57
275,6cd5dc5f-e51a-4f3d-b753-56bf5c8e1e28,1369.05,2023-04-14 13:33:16,South America,Mexico,Low-Profile,2606.5
276,73d71382-e9f7-43ca-9a48-6cf39387eec1,867.97,2022-12-19 09:02:23,North America,Canada,Low-Profile,3661.12
277,6a83716a-1809-41de-b1a4-8fc0f4101a55,8065.8,2023-05-16 15:36:13,Africa,Nigeria,Medium-Profile,8186.16
278,81ca1785-627e-44c5-9b44-64bf916273d9,9805.79,2023-03-22 19:21:45,South America,Mexico,Low-Profile,3465.88
279,98a749cd-ff43-4b39-9043-dad78062568f,516.91,2023-04-06 04:23:22,South America,Mexico,Medium-Profile,7941.32
280,27924f2a-171c-4042-8427-fa55200265a6,9993.54,2022-08-14 10:59:18,South America,Mexico,Medium-Profile,9577.44
281,618cfeeb-f085-495e-9c9b-94b44d25c0fc,340.43,2022-12-17 14:37:20,Europe,Sweden,High-Profile,27333.91
282,79896fb1-8691-4b72-8590-64322245b2a0,1153.7,2023-03-21 03:42:38,Africa,Kenya,High-Profile,52679.28
283,078c2a08-4446-4a11-b0bc-979ff0cc7750,8620.56,2022-07-27 21:39:09,Africa,Kenya,Medium-Profile,7612.17
284,464382d6-744c-4306-9490-dba13e821755,6445.82,2023-06-05 02:33:48,South America,Mexico,Low-Profile,2803.39
285,5c9ccf2a-ca98-4084-b1ea-6ea41d035ae9,4811.14,2023-01-12 08:57:11,Africa,Nigeria,Low-Profile,1699.37
286,98951e66-1586-4110-ab2f-f712b186e6f3,7247.94,2023-06-07 22:34:20,North America,USA,Low-Profile,4019.88
287,91534c17-4f46-4b5e-a52c-fd5b6b08458b,5384.48,2022-12-01 21:50:20,South America,Mexico,High-Profile,66330.22
288,6ff891b4-230e-486a-9597-4d153a9b88a1,8859.89,2023-04-04 06:11:50,South America,Brazil,Medium-Profile,7087.53
289,56339f3c-9d57-4ef8-a95f-e7d0fd89fad4,4619.97,2023-04-15 14:21:19,South America,Brazil,Low-Profile,4373.51
290,f632e537-c204-46f5-b03b-bb93c802d987,5289.84,2023-03-31 10:51:04,North America,Canada,Low-Profile,350.15
291,440722a9-f68c-4fe8-96f5-1b765c8768fb,95.84,2022-08-02 07:22:28,Europe,Germany,High-Profile,46173.78
292,00632c8f-e64a-4973-8edf-2c1ea48765fc,4799.28,2023-01-15 20:23:40,Europe,Ireland,Low-Profile,1991.44
293,faa8f1b8-3563-4ce2-8e1a-3680e28738f4,917.9,2023-02-25 08:59:43,Africa,Kenya,High-Profile,75904.46
294,de21c232-d020-4fca-9213-1d66e538a7da,34.46,2023-02-13 12:11:50,Europe,Germany,Medium-Profile,9264.11
295,866967d8-1daa-45ed-9bfe-333031b86f7c,7155.82,2023-05-27 07:14:26,Europe,UK,High-Profile,91930.52
296,2dbb1e58-11a4-4891-a94e-0628773c9be7,451.96,2022-08-03 02:33:01,Africa,Nigeria,High-Profile,71168.26
297,da158992-72d0-401e-9782-44adbc28b679,2183.32,2022-09-08 03:50:25,South America,Mexico,High-Profile,33308.44
298,09564408-04c8-48d4-87b4-a8767179df9d,5885.95,2023-06-30 21:26:21,Africa,Ghana,Low-Profile,4723.66
299,3e2a3d7c-929d-4bce-834a-2262354a4ad6,4674.55,2023-03-25 19:28:26,Europe,Germany,High-Profile,76901.75
300,c967a8ef-fd2e-40d9-825b-8ec0e559ae03,650.8,2022-12-03 11:08:07,North America,Canada,High-Profile,68468.2
301,b300fed1-898b-43b0-97a5-2e44dc1a4f2d,6077.76,2022-11-16 06:04:21,Europe,Germany,Medium-Profile,5234.73
302,1910dacf-befb-46ab-bcf1-bb4c1d8e0fbb,3841.52,2022-08-29 15:51:13,Europe,UK,Medium-Profile,8897.92
303,877c63f7-0d0b-49ef-a605-5d32713aebf8,3501.9,2023-02-11 16:45:28,Europe,Germany,Low-Profile,1081.62
304,696ea9fd-27b6-4e6e-9ccc-5de02f306987,5183.09,2023-04-19 14:09:43,North America,Canada,High-Profile,25650.57
305,b2cbdb89-be1b-4ae3-96e0-ded57df475e8,3963.02,2023-01-02 20:57:58,South America,Brazil,Medium-Profile,9981.68
306,b32dc7c7-eb2f-451f-8855-bde799cf1c8c,8974.46,2023-04-18 23:41:12,Africa,South Africa,High-Profile,30143.59
307,1de0ecb9-5744-4c6a-809e-1cbaaa955723,5370.21,2022-08-22 21:42:57,Europe,Ireland,Medium-Profile,9300.63
308,bf86e9ea-bfcd-442c-be83-d0444eac5dbe,4574.86,2023-05-05 15:12:20,North America,USA,Low-Profile,647.57
309,bcbfcf91-317d-4494-9966-61a7c268ab99,8887.59,2023-01-17 06:10:48,Europe,Germany,Medium-Profile,9047.58
310,02e944a9-9cc5-4df9-8b8d-8f029754f2c5,6552.76,2023-04-08 23:30:22,Europe,Sweden,Low-Profile,1406.95
311,b019b021-515b-458c-913c-2023e67f472e,2527.24,2023-05-26 10:47:15,South America,Brazil,Low-Profile,3617.1
312,e8173ea8-4901-4735-93f4-1b205369327f,4959.26,2023-05-17 07:02:55,South America,Mexico,High-Profile,90503.19
313,f261da59-8ae1-4664-8a43-08722310e741,9914.76,2022-09-24 14:28:46,South America,Brazil,High-Profile,53252.79
314,3b546d74-4f99-4423-94b1-10ba094aea70,5924.49,2023-01-31 17:51:32,South America,Mexico,Medium-Profile,7718.89
315,47d53a9d-10a4-4a43-906e-2e77a56d0608,8645.06,2023-07-02 16:44:29,Europe,Germany,Low-Profile,4340.8
316,05db5d35-47bb-41ab-b52a-219aed8c8d2e,2453.61,2022-12-14 08:24:50,Africa,Kenya,High-Profile,40060.8
317,4a1badd7-f988-4789-867b-2b1b077e9495,2387.66,2023-05-30 00:54:23,Europe,Germany,Low-Profile,3494.95
318,fd5865ac-0288-4a43-a5dc-02f15f329063,1893.03,2023-05-04 22:56:11,Europe,Sweden,High-Profile,88465.92
319,3b351f5c-cbcd-4342-a17d-60b12222490b,293.44,2023-06-05 16:22:36,Africa,South Africa,Medium-Profile,9099.73
320,03b85059-dfe6-4135-b497-b6faaee3793a,2287.02,2023-05-15 08:21:11,Africa,Kenya,Medium-Profile,9089.84
321,392f03b1-29a2-4726-9a8b-cbc70bb3bb26,8321.51,2023-01-14 22:27:14,Europe,Ireland,Low-Profile,965.66
322,05aa6e81-93f5-4793-86fa-1002b15afc92,841.9,2022-10-31 10:35:30,Africa,Nigeria,High-Profile,66863.22
323,ab70a2f8-6ba0-4d69-bea8-0780aa722628,2598.78,2022-12-02 20:00:11,North America,Canada,High-Profile,80186.09
324,96dd6e08-4ec0-41c5-b052-abf23912cdfd,1070.7,2022-09-13 16:59:13,South America,Mexico,Medium-Profile,7161.2
325,c10ae197-32b8-4a3f-b392-25014ca96c69,8401.37,2022-10-16 12:46:12,North America,Canada,Low-Profile,4660.14
326,ae331728-176c-4df9-8b74-0362482fc32c,1025.99,2023-05-17 01:29:24,North America,Canada,Medium-Profile,9736.49
327,cb3c6f7c-2b07-4821-8911-fe3123fca717,1664.61,2022-10-20 03:24:45,North America,Canada,High-Profile,62395.34
328,88d4c6e6-424d-4e1e-873c-7cb251f7baf3,3459.48,2022-08-07 08:05:04,South America,Brazil,Low-Profile,4262.07
329,a67bc944-90df-411d-893a-8a0f8dc3d312,9901.49,2022-08-05 14:45:23,Africa,Nigeria,Low-Profile,650.43
330,d3d757be-a6eb-4b0a-b40c-37c856545aa8,7582.87,2023-01-27 00:11:30,Africa,Nigeria,Low-Profile,4107.56
331,036f7ec4-5a81-4fc0-8118-64c453e91ff0,3718.96,2022-08-01 09:45:56,North America,USA,Low-Profile,3416.48
332,aea2b1cf-b142-46ea-a1e3-9042a7f70761,4459.58,2023-02-14 01:50:21,South America,Brazil,High-Profile,94987.33
333,ec3e07b0-51af-4483-8c18-7cbd31935769,1022.83,2023-04-26 06:09:25,Europe,Sweden,Low-Profile,3974.05
334,aecda3ac-b3b5-4f4b-a018-730805b9c889,6937.13,2023-02-02 08:12:20,North America,Canada,Medium-Profile,8864.11
335,8ce2e9e7-cac9-4704-91ff-a2e5fd7949d1,2301.31,2022-08-22 10:25:50,Africa,Kenya,Low-Profile,4754.32
336,5bf75d5d-f665-4ac0-a62b-6aee97687c1a,1511.43,2023-03-07 16:44:52,North America,USA,High-Profile,91857.21
337,f15d4c07-ac44-45bd-b172-8df34c94d992,8573.74,2023-06-08 02:52:22,North America,Canada,Low-Profile,1371.08
338,0cc2146b-4f06-4a95-8d0e-2bcc7842134b,9839.79,2022-12-05 20:27:58,Europe,Germany,Medium-Profile,6149.77
339,70d62355-efb8-4841-901a-ed65b218717d,2131.83,2022-12-07 22:00:36,North America,USA,High-Profile,74343.16
340,05e273de-e6f5-4d53-9c81-3d3da3687b19,5627.94,2023-03-27 11:48:39,North America,Canada,Low-Profile,4840.97
341,886a546f-8310-425a-aaa7-4216c1be5f69,1856.07,2022-10-20 21:48:57,Europe,UK,High-Profile,23829.22
342,90da2b3c-2d81-4da5-b999-fe536b840a11,4537.48,2023-06-28 14:00:18,South America,Brazil,Low-Profile,3131.1
343,94512310-165f-4831-92b6-0304c0d8ae9a,1313.32,2022-10-31 15:48:25,Europe,Ireland,Medium-Profile,8083.25
344,6297284a-7dc7-4845-85b9-5f542814bc14,7965.58,2023-01-20 16:36:09,Europe,Germany,Medium-Profile,7991.64
345,fd320abb-da07-4500-a1c9-2fb39629f418,6073.46,2023-05-24 17:31:23,North America,Canada,High-Profile,28047.23
346,fefa337f-8703-485a-a38f-b87a5357b2a9,4916.45,2022-12-26 04:02:16,Africa,South Africa,Medium-Profile,6629.63
347,725f8fd8-3d5f-476f-b6c3-f342fbdadc9e,5903.05,2023-01-24 12:00:45,North America,USA,High-Profile,23462.26
348,70dddcb0-0099-4680-b646-24337a4e751d,4646.52,2022-10-07 12:46:53,South America,Brazil,Medium-Profile,7399.69
349,27479bbe-8e8f-4467-bd66-dfe2bec8fe69,6000.61,2022-09-23 15:34:52,North America,USA,High-Profile,78135.33
350,6d318aed-291b-4a0a-a724-b1706590e8d6,9526.53,2023-04-30 10:51:49,Europe,Ireland,Low-Profile,2402.53
351,e77ef085-3904-4fe3-ac38-5b90c6abbb24,1050.2,2023-04-14 08:55:51,Europe,Ireland,High-Profile,61381.41
352,b37b1aab-9010-427f-8cc1-c6ea9cb9b993,184.66,2022-12-27 03:06:30,South America,Brazil,High-Profile,60368.38
353,98e1b6fc-6153-4936-a8b0-22f3a0b6c508,98.7,2022-10-31 02:25:09,North America,USA,Medium-Profile,7671.21
354,bed0f5e9-a324-49ba-843f-2f3787fb47e0,8825.45,2022-11-27 10:02:43,South America,Mexico,High-Profile,17072.06
355,0c84bfc7-783c-4c2a-8874-a5e255dd3a35,3969.84,2023-05-01 03:13:09,South America,Brazil,Low-Profile,1004.3
356,a7f77315-e7f1-460d-8ce3-b95fbcee6223,6932.25,2022-08-25 00:50:23,Africa,South Africa,Medium-Profile,5837.41
357,4a6a6781-74eb-4b6d-8377-ccdf9931a19a,1046.57,2022-12-30 16:44:08,Africa,Nigeria,Low-Profile,4481.11
358,875784b8-4dd3-44f8-9353-2dec019ab4c6,5948.17,2022-09-21 20:54:11,Europe,Sweden,Low-Profile,2706.48
359,1952a913-c8fc-496e-a892-d3662295641a,7090.9,2023-03-08 01:38:48,North America,Canada,Medium-Profile,8126.52
360,3cf404f2-05ce-4f0c-a0ba-ddae5f55403e,7834.44,2022-10-11 12:37:04,Africa,Kenya,Low-Profile,400.57
361,4ab0ba1d-5b42-411e-9936-542f4ea1e6f1,8948.27,2022-07-30 01:19:36,North America,Canada,Medium-Profile,8919.16
362,ed847387-580b-4d36-900f-32f6dbc0c1d7,4809.56,2023-04-14 04:38:39,Africa,Nigeria,Medium-Profile,7193.04
363,6735f3c4-df2e-4096-9858-de594958cc7e,7248.54,2023-01-30 18:39:02,North America,USA,High-Profile,53135.1
364,5c3633bc-4e64-4f2d-bd33-bfa495dafb02,6157.8,2023-01-16 09:48:19,Africa,Kenya,Medium-Profile,6684.48
365,e1c94911-b893-46df-b60f-d8ddfefa6602,1822.0,2023-04-19 18:50:12,Africa,Nigeria,Low-Profile,218.31
366,f57973f7-f62c-4a6a-a750-be57901e9389,1617.56,2022-10-06 16:07:46,South America,Brazil,Low-Profile,1142.27
367,01c92a5e-1d7a-4aff-ae61-f162ac2c4b7c,9963.34,2023-02-04 19:17:39,Europe,Sweden,Low-Profile,407.63
368,86dc057b-a163-49c7-8a35-5e6350626dd1,4033.21,2022-07-28 21:15:45,Europe,UK,Medium-Profile,5153.26
369,adaea209-9283-4b96-8a4f-45c824b302e5,2577.57,2022-11-24 21:43:29,North America,USA,Medium-Profile,9803.9
370,2d5cad2f-feab-4d73-a04c-85ec4e391836,4159.66,2022-08-20 09:14:52,North America,Canada,High-Profile,41134.15
371,f0424086-83eb-4a01-87a3-cee042cf729d,3711.02,2023-05-25 05:22:24,North America,Canada,Medium-Profile,9335.16
372,4c60040a-65e5-4bd3-bc87-d49858912b93,5787.18,2023-01-31 15:37:28,North America,Canada,High-Profile,45596.37
373,c1ec7f4d-ed12-4c53-93a7-9efcc9015052,6062.28,2022-11-18 18:06:02,Africa,South Africa,Medium-Profile,8275.05
374,a7d7df1e-69fc-4aa9-995a-ce690d65da93,9921.34,2022-09-28 19:29:02,South America,Brazil,High-Profile,28959.6
375,29133a7a-9bd7-4b5d-9221-af026834ece9,6230.04,2022-07-17 21:49:01,North America,USA,Low-Profile,1178.96
376,165490ad-3844-4211-9d22-8aebe7c638bb,7760.23,2022-11-29 03:32:20,North America,Canada,Medium-Profile,5898.42
377,02870f37-9236-40ec-ab48-fc95591dd4a0,2376.2,2022-07-19 03:55:26,South America,Brazil,Low-Profile,2065.16
378,4ba71fca-2666-4473-93d8-81968ea41df2,692.26,2023-03-06 06:11:36,Europe,Germany,Medium-Profile,9353.75
379,0cc5cd12-900b-440a-8649-31029075f609,4453.61,2023-05-25 17:59:32,North America,USA,High-Profile,69635.92
380,6d7fa587-c322-43ce-86b7-a6ad97aec696,953.52,2022-08-26 12:34:08,Europe,Sweden,High-Profile,97247.11
381,03060cac-60bf-4bc4-83d9-914a83930151,2582.08,2023-05-09 10:03:33,Europe,UK,Low-Profile,2942.06
382,ee66c7b4-79dd-4ee6-9cdd-e071591fc413,5987.54,2022-08-08 20:46:52,North America,USA,Low-Profile,2268.95
383,b75d8ba9-82ac-4a07-9009-41369406192b,2361.27,2022-08-27 23:51:58,Africa,South Africa,Medium-Profile,6654.45
384,bc93c06e-3943-46ca-9127-8ea00fe59f89,4488.33,2022-09-01 20:30:14,North America,Canada,High-Profile,48779.88
385,70f41b63-a3c2-4d53-bfe0-ab1c371b1203,2487.89,2022-11-25 23:16:28,Africa,Ghana,High-Profile,32727.5
386,73effa38-1832-4053-9ca3-7561718215d5,3593.15,2023-03-21 06:26:51,North America,USA,Low-Profile,3682.01
387,c537b97a-83be-4ce3-a656-4be2e6c28a64,6638.38,2022-11-17 13:42:56,Europe,UK,High-Profile,73484.7
388,748d180a-2bb1-4eb5-82a5-8fd55114aef8,4464.24,2022-09-06 18:57:44,Africa,Kenya,Medium-Profile,6029.21
389,4197c115-4a46-47b1-bb54-1f1271e5eb2b,1120.08,2023-06-28 16:17:35,South America,Brazil,Medium-Profile,5614.85
390,de61c1b3-b44c-4037-bf49-92f3c8b666c3,2312.08,2023-06-02 18:39:53,South America,Mexico,High-Profile,20989.89
391,d768a687-381a-4d4d-950e-634d03f1b486,4522.54,2023-01-29 12:47:52,Europe,Sweden,High-Profile,19297.81
392,8abc38d4-5997-41f1-85e9-194b8da7ea6e,5847.12,2023-01-16 22:33:33,North America,Canada,High-Profile,53190.74
393,5bf2c4eb-d6d4-4ba3-8e6e-4770b8affd69,6859.99,2023-05-29 17:35:36,South America,Brazil,High-Profile,67520.79
394,78e9922a-a173-4429-864e-5f8fd8563427,8679.32,2022-08-01 13:40:05,Africa,Ghana,Low-Profile,2608.65
395,a9f0b6c8-a0a9-44a6-ac8c-361ceac515d5,3427.19,2022-09-21 08:48:59,South America,Brazil,Low-Profile,149.87
396,50fcc61d-0213-404c-a05b-867d1ab6d0ba,3079.99,2023-02-09 21:33:29,North America,Canada,Medium-Profile,8664.49
397,0e6601c2-8d98-4d56-9250-5a77963d80fb,1624.66,2023-05-17 22:53:58,Europe,UK,Low-Profile,3363.01
398,b43b3a15-1595-45bb-985d-923672da0f71,4438.06,2023-01-17 00:00:09,Europe,Sweden,Medium-Profile,6276.53
399,ae31a87f-da6d-4922-829b-f12ff72fae1f,6616.66,2022-10-15 06:35:32,Africa,South Africa,Low-Profile,3416.24
400,dc131ef8-19af-4f74-a7db-4c61b25cb31a,4972.25,2023-05-06 03:33:26,Europe,Germany,Low-Profile,2853.05
401,80a1e7b3-67c1-4692-8576-b5c250f5f254,304.84,2022-11-28 14:07:23,North America,USA,Medium-Profile,9593.39
402,a9a99ecf-9d7f-44b3-a596-23df69a771f6,6006.49,2022-09-08 21:20:17,Africa,Ghana,Medium-Profile,6969.32
403,a6bca42f-dada-45c7-93fb-0f5bfded5792,6512.68,2023-07-10 19:50:20,South America,Brazil,Medium-Profile,9997.07
404,65a32c21-7f2a-4e82-9144-93033ca582eb,483.07,2022-11-25 05:16:35,Europe,UK,High-Profile,99400.32
405,1a4f19be-3173-4343-ab1d-65e31408419a,7524.53,2023-03-13 13:47:44,Europe,UK,Low-Profile,3692.25
406,2f9458e1-3729-4791-8bd6-398ba5bff9f5,8785.28,2022-07-18 02:31:26,Europe,Germany,Medium-Profile,9628.37
407,f6caff29-5780-4ac0-9f77-c7d04062b77b,4382.29,2023-02-22 16:34:01,South America,Brazil,High-Profile,81803.23
408,573a36be-2f8e-49e2-a5a0-0860f5015cb2,4356.4,2022-10-25 13:54:26,Africa,Nigeria,Medium-Profile,7722.45
409,369bc54d-a847-4496-8351-7d5bf81f67b8,58.58,2022-09-15 03:55:58,Africa,Nigeria,Medium-Profile,6980.86
410,345e379c-105a-4d35-b20e-ae7914acf300,6954.98,2023-03-17 06:38:38,North America,USA,High-Profile,63683.69
411,4601dd80-a7df-49c9-a241-a35a43ff8fa0,5457.32,2023-01-06 20:53:03,Africa,Ghana,Medium-Profile,5365.98
412,c50b6c61-7591-48e2-92ed-cafef4bab898,6034.88,2023-05-28 04:49:53,South America,Brazil,Medium-Profile,8796.72
413,de00f5dd-e60b-4b8d-ab5c-bad4cd1fd1c8,5004.95,2023-06-26 09:19:10,Europe,Germany,Medium-Profile,7395.91
414,1c668a54-c327-4b51-9b61-6df77334743d,257.4,2023-06-27 03:02:42,South America,Mexico,High-Profile,45894.05
415,ac2f4af3-c3e2-4fd3-a88e-2551d8a63f2c,5802.14,2022-08-13 23:32:38,North America,Canada,Low-Profile,1971.83
416,331e921c-1904-47b2-9c46-e9de78283ad6,5494.59,2022-11-12 18:44:17,South America,Brazil,Low-Profile,2606.17
